	B cell	Dendritic	Endothelial	Fibroblast	Macrophage	Mast	T cell	myocyte	other	tumor
SPHK2	0.18464826	0.67036116	0.3054284	0.28763813	0.61400485	0.0	0.16445825	0.0	0.27749214	0.56708175
NXPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007547601	0.008803075
GPR108	1.536161	1.0401628	2.3071313	1.0611215	1.921416	1.0246128	1.1987764	0.4535299	1.5566621	2.1593478
PCDHA6	0.0	0.0	0.0	0.021399885	0.0	0.0	0.0022000133	0.0	0.0	0.005887586
LOC283731	0.24290273	0.33037403	0.47015592	0.28771487	0.2969703	0.39249557	0.6055521	0.35430023	0.549362	0.20993868
EFCAB11	0.17169084	0.0	0.20012172	0.05486609	0.59776884	0.09640293	0.034719307	0.0	0.07861304	0.66592664
TMEM54	0.0	0.0	0.3162646	0.28268027	0.0	0.0	0.0	0.0	0.4309749	1.3942585
LETMD1	0.4767653	0.64708096	0.49887425	0.8011975	0.9741655	0.18081594	0.2687986	1.1960624	0.5756401	1.1912497
SLC6A17	0.0	0.01677515	0.0	0.047209766	0.06849696	0.009527284	0.013487229	0.0	0.018094292	0.009151591
KRT75	0.016730167	0.0	0.0	0.0043803863	0.0	0.0	0.0	0.0840718	0.1625009	0.528663
STT3B	0.73728144	0.53856075	0.6786966	0.3329703	1.4589646	0.44526735	0.45172852	0.1583747	0.5198951	1.0036805
C8orf82	0.0	0.0	0.0196887	0.058521453	0.17161047	0.0	0.02924013	0.572182	0.11726732	0.24041185
CD3EAP	0.822628	1.118776	1.329473	0.96060044	0.9688732	1.1129308	1.2277119	0.87657845	1.4337438	1.4915957
LOC339975	0.01854088	0.028740108	0.024921175	0.048746176	0.017511828	0.088204235	0.089282736	0.089004695	0.08063765	0.03266279
TMEM63A	0.17209443	0.44499114	0.35039163	0.67793244	0.6019767	0.21042387	0.4328354	0.0	0.8932538	0.98066574
FAM212A	0.0	0.0	0.45828554	0.14900331	0.0	0.7364786	0.018373474	0.0	0.2382184	0.78865314
DUSP13	0.0	0.0	0.0	0.047959898	0.0	0.0	0.00091277866	3.7806566	0.0	0.015639909
CD1C	0.0	0.0	0.0	0.007536133	1.9841113	0.0	0.0	0.0	0.036235534	0.0
PITPNM1	0.032928925	0.23690182	0.049081787	0.22524607	0.71904886	0.09035304	0.21308382	0.31207442	0.22394608	0.53098124
TRIM68	0.30761227	0.57094586	0.4675866	0.40954363	0.8629366	0.44039497	0.54682267	0.10067142	0.53772694	0.6116764
MCTP1	0.010247413	0.26741913	3.4162784	0.047478218	1.6361426	1.1063861	0.033951074	0.0	0.26508766	0.52702117
UCK2	0.24290004	0.32100388	1.5950841	0.38164255	0.6343913	0.17457163	0.23441127	1.35478	1.1668036	2.0338123
ABHD1	0.0	0.17301431	0.03906864	0.011168992	0.0	0.0	0.010032703	0.0	0.020649737	0.06573705
RNASEH1	0.52672046	0.8806451	0.8174442	0.76262873	1.174246	0.3248291	0.3147468	1.6026787	0.67009854	1.9323745
FAM50A	0.91505617	1.7592005	1.3572894	1.4789422	1.0224671	1.3023142	0.54833156	2.5798619	0.7976642	1.6408353
WLS	0.0	0.28569263	1.1857297	1.0995301	0.36156884	0.041435227	0.015896823	0.0	0.996329	1.6385847
AGPAT9	0.01956041	0.0	0.103927895	0.035929035	0.6763208	0.8402938	0.11222469	1.7366835	0.040223096	1.6163634
PCP2	0.0	0.28368354	0.0	0.0032005983	0.0	0.07323998	0.022403013	0.0	0.031501934	0.034086406
OR52H1	0.0	0.0	0.041483816	0.010444775	0.17276686	0.0	0.00228931	0.0	0.0	0.0023141487
RBP5	0.0	0.0	0.40429112	0.22688204	0.19114386	0.0	0.0022708771	0.0	0.014790875	0.06859962
HYAL3	0.07768836	0.39149413	0.18786183	0.060112614	0.0	0.7197996	0.04921769	0.30217695	0.169121	0.27496788
SMNDC1	0.46015638	0.67110866	0.8707596	0.6543593	1.2041061	0.69613653	0.4788986	0.67523193	0.6538229	1.4823657
CLPB	0.51931685	0.6805557	0.33384255	0.23397781	1.036724	0.30004188	0.081819415	1.0546063	0.21668506	0.74391514
DONSON	0.14465001	0.0	0.25554812	0.22099587	0.2512447	0.07831907	0.14037837	0.20408681	0.27830815	0.40445143
BARHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.010317783	0.0	0.0	0.0023692858
SLC30A9	0.6237721	0.0	1.179808	1.0482851	1.4198	0.79264194	0.55449367	1.8568853	1.1460606	2.1103597
ZFP92	0.0	0.0	0.0	0.00093068724	0.0	0.0	0.0018710798	0.0	0.0	0.0052448027
TMPRSS11B	0.10195386	0.07546653	0.20738582	0.16216384	0.03458221	0.15656528	0.28240103	0.2310123	0.37703726	0.1231159
E2F8	0.01031515	0.0	0.13753092	0.021644877	0.021078905	0.02490896	0.05111343	0.23311432	0.0436741	0.18832682
LINC00552	0.0	0.0	0.0	0.0071625374	0.0	0.0	0.0	0.0	0.0	0.0037882358
CCDC25	0.2300653	0.0	1.3233516	0.71543795	0.7068395	0.36066794	0.33591044	0.57964826	0.71542585	1.585172
TSPAN11	0.0	0.0	0.22487423	0.33471024	0.12886271	0.01510907	0.00054928055	0.0	0.15898104	0.034731522
OTUD1	0.8332185	0.7145877	0.15288205	0.12598293	0.43127105	0.0	0.08432864	0.2756204	0.28540784	0.4188291
YIF1B	0.30845317	0.941112	1.5463076	0.43385226	3.1921477	0.29115096	0.6145374	0.51335746	1.107889	2.7429626
LINC00643	0.111269996	0.035547215	0.059504364	0.058803093	0.10148675	0.019540025	0.10202084	0.27866188	0.095139295	0.05288394
KRT18P55	0.020899665	0.058860246	0.11427102	0.08796432	0.05575929	0.0	0.16937754	0.0	0.099146165	0.121960185
OR1L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17068386	0.0	0.0026960848
FLJ30403	0.85329175	0.9632883	1.037301	0.7861384	0.3825189	1.1433519	1.3884265	0.36959442	1.3232379	0.60087335
HPN	0.0	0.0	0.018496277	0.0024141134	0.0	0.0	0.0011885434	0.0	0.017053965	0.087598205
NBN	1.0540603	1.503612	0.86511266	0.98007727	2.436167	1.0408938	0.5629479	1.3849802	0.6581819	1.9931781
OCLM	0.40225294	0.08184019	0.16268171	0.2755417	0.0	0.0	0.14951664	0.61893576	0.24439941	0.30951938
ZSCAN18	0.0	0.0	0.39903536	0.30546263	0.0627855	0.21285398	0.060736764	0.040042557	0.19358546	0.11938754
ZNF837	0.0	0.0	0.0	0.00924778	0.0	0.0	0.016333709	0.0	0.0	0.030556604
FAN1	0.2402761	0.34552044	0.5574703	0.20042771	0.20824789	0.30134395	0.20362692	0.14855686	0.31934494	0.9927186
TSTA3	1.2336665	0.62616134	1.6337084	0.8523731	0.8293484	0.8914311	0.71306974	0.49396086	1.9638715	3.5410624
RAC1	1.0715176	3.791466	4.2093735	2.2507553	3.141324	1.5361236	0.74091816	1.2998939	2.6621923	4.1412377
MOB2	0.3049082	0.0	1.4304991	0.65396756	0.7299078	0.2764804	0.31998235	0.657629	0.62038875	0.9372797
NFE2	0.08697798	0.0	0.0	0.0030215445	0.22625671	0.6391574	0.0077849664	0.0	0.046692688	0.019021586
KLK14	0.0	0.0	0.0	0.0	0.0	0.0	0.008372447	0.0	0.011948597	0.021093996
ARSF	0.0	0.09847603	0.06273859	0.026225101	0.0	0.040382367	0.062271643	0.0	0.028912727	0.01905911
MAST2	0.08413681	0.0	0.6342218	0.431103	0.29368007	0.20744339	0.067330964	2.7234333	0.29210815	0.46940038
AMICA1	0.0	0.48528376	0.013762137	0.012474427	4.0806255	0.019796157	2.128491	0.0	0.026289314	0.005378845
KLRF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027488333
GTF2A1	0.532017	0.7715748	0.29451564	0.34773457	0.38330376	0.3267219	0.13934888	0.25316834	0.15598938	0.3688332
APOBEC4	0.0	0.0	0.026591849	0.006566094	0.07597593	0.0	0.006328632	0.0	0.0	0.006766117
AGFG1	0.07662193	0.15137509	0.28730357	0.20790218	0.2866942	0.10908722	0.23651136	0.5446882	0.36921751	0.44382036
ATP1A3	0.0	0.0	0.0	0.0052827043	0.0	0.08906117	0.10324882	0.0	0.01003987	0.005568563
TC2N	0.0	0.2805602	0.29239446	0.12928116	0.07470143	0.0044558994	1.3054225	0.024407154	0.6807341	0.5265222
PNKP	0.5990152	0.0	0.67162263	0.40244046	1.4794824	0.46761364	0.41002524	0.0	0.545447	1.1548138
LOC100129534	0.0	0.0	0.07259668	0.027913243	0.0	0.0	0.019467857	0.048645087	0.008196817	0.022810688
S100P	0.0	0.18166693	0.0533417	0.011617953	0.0	0.0	0.006608809	0.0	0.3678452	0.1487274
RBFOX3	0.0	0.0	0.0	0.039237846	0.0	0.0	0.0077971905	0.0	0.0	0.02607434
MATR3	2.1283758	2.4415991	2.8607128	2.8863263	3.2493627	2.1080983	2.4342237	3.2896223	2.0934381	3.649164
KRT82	0.0	0.0	0.0	0.0	0.0	0.0063353674	0.0	0.0	0.0	0.0039806752
CA13	0.26290148	0.25561658	0.35662308	0.32790917	0.21977326	0.2764409	0.5052364	0.3546006	0.42302275	0.228528
PROZ	0.0	0.0	0.0	0.003958419	0.0	0.0	0.008515837	0.0	0.0	0.010582936
AASDH	0.073623486	0.20656341	0.28287956	0.27694032	0.38084754	0.1549808	0.10762275	0.49100208	0.36125082	0.9476817
SNORD116-19	0.0	0.0	0.0	0.0033239678	0.0	0.0	0.011803435	0.18179293	0.013861142	0.009329294
FAM5C	0.0	0.0	0.008226975	0.0	0.0	0.0	0.0	0.0	0.014202446	0.0045489236
DCK	0.0	1.8453983	0.6500926	0.29344904	1.5974933	0.30899274	0.6736707	0.0	0.38846394	1.6989635
C19orf40	0.36437362	0.53319657	0.66209453	0.37067705	0.37133303	0.31173703	0.66769373	0.46787718	0.68211424	0.7004993
DIAPH3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0030295395	0.0	0.0	0.0020314944
SLC6A4	0.8995546	1.2447523	0.9280387	0.85244566	0.7203781	0.9128385	1.3901147	1.0356327	1.2557985	0.63887566
MID1IP1	0.0642074	0.082277484	0.12364219	0.30473176	0.37988466	0.27337465	0.13047405	0.61330146	0.3079251	0.38015962
TPSG1	0.0	0.0	0.0	0.043720175	0.0	1.2045383	0.0	0.0	0.0	0.0
TMOD4	0.0	0.0	0.0	0.012987763	0.0	0.10181736	0.013274459	2.9414487	0.026241286	0.021255674
DOCK2	0.94137627	2.784874	0.0015520512	0.012804804	2.4923909	1.2295524	1.3687172	0.08233941	0.02479846	0.014027563
TUG1	0.27955905	1.0478007	0.8875737	0.69326025	0.7012856	0.52417094	0.19794476	0.3335809	0.7297771	1.611627
NUP214	0.5675381	0.7610281	0.9697888	0.8534738	1.374617	0.4771145	0.4977948	1.3202893	0.645284	1.3231578
GOLM1	0.024927415	0.018945951	1.7593261	0.69940895	0.2532036	0.1555154	0.0788912	0.0	1.0089985	0.64823306
DPYSL2	0.043454614	5.3075757	5.061438	3.816734	4.5071683	1.4455225	0.704097	0.20036119	1.5561066	1.8415374
LOC100133612	0.1791852	0.38956517	0.17143667	0.20660228	0.16539137	0.24575555	0.3773541	0.023404557	0.34203652	0.13980658
SOX13	0.0	0.0	0.3904748	0.41792795	0.047605798	0.6604679	0.007925826	0.0	0.09805448	0.38802284
SDCCAG8	0.67581004	1.0661296	1.7162002	0.97868556	0.91365826	1.1678858	0.38908	0.7425235	1.0367203	2.3288934
KEL	0.0	0.0	0.04181107	0.021581255	0.0	0.0	0.0068288716	0.0	0.014958301	0.03397162
IFT46	0.104677506	0.3170101	0.41393915	0.4846911	0.5991319	0.10241752	0.12182312	0.67241955	0.39142957	0.8510406
SYNPO2	0.21323319	1.6644145	0.3799159	2.8637116	0.20815063	0.48459074	0.49731666	5.3149776	0.68032575	0.59775853
NUP210L	0.0054262006	0.0	0.06039827	0.07685543	0.026210237	0.0	0.009284586	0.025714833	0.0077816118	0.012373401
LOC202781	0.42717385	0.20573322	0.18602078	0.3638259	0.44707432	0.3900401	0.35969397	0.62611127	0.5871918	0.5723757
GK	0.28307936	1.1291934	0.08231262	0.31725487	2.9320848	0.2676011	0.64585584	0.33252746	0.26010203	0.22159669
DNAJB1	5.248146	5.1310477	5.088519	5.891074	4.536779	4.7731028	6.283518	3.815002	4.8217134	5.761884
ALPK3	0.111319445	0.6358795	0.4913912	0.27209252	0.0	0.010594062	0.0013175043	2.087594	0.027336221	0.034329798
CHID1	1.6228002	0.0	1.1289728	1.1882577	1.0240552	0.54451895	0.24166475	0.82364255	1.3007568	2.5021956
IKZF5	0.67110646	0.5636053	0.6856633	0.63880086	0.5443618	0.51186126	0.72453165	0.50358623	0.5704667	1.0300896
CYLC2	0.0	0.043643445	0.0	0.0033586111	0.0	0.0	0.0010860355	0.0	0.0	0.0018425011
PPM1J	0.063529715	0.0	0.093863584	0.056236345	0.22987229	0.0	0.016570663	0.3143691	0.14517441	0.4197431
GIMAP8	0.0	0.0	2.2403922	0.009890797	0.26750433	0.15930493	0.07880003	0.0	0.06493863	0.02380535
NR2F1	0.0	0.0	0.07367525	0.10537014	0.0	0.0	0.0009269325	0.0	0.02583812	0.007393495
ACAD8	0.727888	0.0	0.9351432	0.46059805	0.23423833	0.2816649	0.41635978	1.3446475	0.40409127	0.906171
LOC100507391	0.0	0.0	0.0	0.0020360416	0.0	0.012946364	0.0	0.0	0.0	0.0060129752
FBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0035445956	0.5179364	0.046975058	0.07083862
GNAI2	0.8530169	1.5153538	3.2970223	0.7618638	3.7363884	1.7955599	1.0531435	0.0	0.84365606	1.3401582
METTL8	0.93712986	0.67648584	0.98023695	0.86837715	0.7323949	0.8856417	1.3844715	0.7112198	1.202265	1.5981609
SLC39A7	1.1782558	0.43811938	0.77224195	0.62684065	0.69190323	0.36923012	0.19669563	0.16655912	0.5997057	1.2197397
FBXO8	0.078625046	0.0951412	0.4603767	0.5109871	0.03563188	0.1543369	0.19326386	0.0	0.33222947	0.86933815
CAMK1	0.0	0.0	0.40067142	0.35446814	1.7044817	0.692971	0.19901533	0.13011947	0.10178137	0.09883416
RFC3	0.04287415	0.8519785	0.36575097	0.23355974	0.35087928	0.0	0.059569493	0.30584815	0.24620351	1.0803598
LINC00574	0.40774098	0.7300364	0.6116871	0.4841332	0.4200314	0.6412066	0.98345906	0.540538	0.81221235	0.34909979
FAM129A	0.6047562	1.915636	0.20579654	1.3570818	1.066118	0.1534022	1.7408531	1.08401	0.6241234	1.0030866
ILF2	2.0250385	2.1988854	3.9419117	2.378891	3.4721332	3.0725198	1.8387488	4.259116	2.4955516	5.332688
FGFBP3	0.059527695	0.0	0.031164996	0.017032644	0.110778265	0.0	0.021393847	0.0	0.03183009	0.04522364
PRSS48	0.0	0.0	0.03210608	0.029212866	0.0	0.0	0.0	0.0	0.0338949	0.06372344
MIR3143	0.09171769	0.0	0.0	0.0050764102	0.0	0.0	0.0	0.0	0.0	0.010351527
NAPSB	0.0	1.4745461	0.0	0.022741864	3.5017762	0.0	0.062812395	0.0	0.02377147	0.013231518
ZNF506	0.34525612	0.14491372	0.8072754	0.5310849	0.18263055	0.6533408	0.7466342	0.065472744	0.644422	0.45847932
PSMA3	2.072655	2.7307713	3.1175761	2.3614337	3.7243285	1.3313295	1.4223521	2.9177902	2.7210085	5.230785
NOM1	0.46196014	0.76453066	0.65548116	0.4266697	0.57210916	0.3876968	0.7387385	0.502547	0.8989981	0.68735635
ASCC3	0.76687443	0.5436668	1.0582978	0.7376496	1.1046345	0.30402994	0.5530136	0.28437865	0.72338206	1.5935696
ZYG11A	0.64537686	0.8268258	0.8377389	0.68343717	0.55626607	0.73974943	1.2111467	0.5985375	1.0321289	0.5261801
SOX21	0.0	0.0	0.0	0.0012729758	0.0	0.0	0.0	0.0	0.003530065	0.06961297
LYRM1	0.47768274	0.7672521	0.8707192	0.6213702	0.5565235	0.27890745	0.30899176	2.0604198	0.4789017	1.125244
DEFB1	0.0	0.0	0.0	0.036972497	0.0	0.0	0.0	0.0	2.145488	0.3097707
DNAJC22	0.76931274	1.2886051	1.0280316	0.9649147	0.6617828	1.2067835	1.685388	0.47744125	1.4709864	0.758981
LOC100499227	0.0	0.0	0.0	0.007331073	0.0	0.0	0.0	0.0	0.031446982	0.058962505
FAM46B	0.0	0.0	0.0	0.18539366	0.0	0.0	0.00204363	0.0	0.2786123	0.36486763
TMEM18	0.40913862	0.28218246	0.86796033	0.8390154	1.1418355	0.42625985	0.22604446	0.7892606	0.7606422	1.658109
ARHGAP30	0.72520804	1.5596052	0.02184078	0.087401696	2.0894175	0.37462384	0.99862117	0.21063317	0.08863387	0.34874034
TMEM86A	0.07455245	0.0	0.16174087	0.055863596	0.6453082	0.08454843	0.0	0.23853397	0.025856547	0.07254944
EPHA2	0.080061026	0.0	1.0008625	0.3864584	0.0	0.0	0.012511927	0.0	0.7750663	1.0714822
LINC00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017803857	0.007920972
TCHH	0.0	0.26464406	0.0	0.0043815784	0.13877565	0.0070480295	0.0	0.0	0.0439226	0.13267802
LOC100126784	0.0	0.0	0.3246269	0.38860714	0.0	0.0	0.013315117	0.3814926	0.08383115	0.022303112
CYP3A7-CYP3AP1	0.0	0.0	0.0	0.0048005013	0.0	0.0	0.0	0.0	0.0	0.0011059339
C3orf30	0.0	0.0	0.019291945	0.005527746	0.0	0.0	0.016516188	0.0	0.0	0.0034188982
PAIP2	2.8936229	3.4181361	4.5612955	3.430963	4.7868247	2.319175	3.2828789	3.538073	2.9874032	4.7589912
CYP2U1	0.0	0.1469473	0.2596269	0.20267773	0.19012041	0.0	0.019530857	0.0	0.010255564	0.0747319
ZNF879	0.0	0.0	0.082578145	0.07430886	0.0	0.0	0.010056648	0.22021408	0.021003317	0.091689214
SARS2	0.13378574	0.4993828	0.24092433	0.17698783	0.72925967	0.122436225	0.1680957	0.2578728	0.7919569	1.5226078
ZCWPW1	0.076163925	0.18212065	0.09952145	0.10923867	0.5453761	0.09069189	0.052809734	0.13536085	0.108680315	0.16061884
SAMD12	0.2967005	0.12845919	0.30289742	0.041824795	0.4464817	0.036843985	0.15118629	0.0	1.3878301	1.6736444
KIAA1430	0.3206329	0.0	0.9789609	1.0197495	0.44726717	0.88814163	0.39805397	0.6693916	0.8489687	1.8537195
SNRNP70	1.3466921	0.29438147	0.7092731	0.68254995	0.51562434	0.25531965	0.38204154	0.59157246	0.60070753	0.89941716
ACAT1	1.3761811	0.037756547	2.1592636	1.1426938	1.5272602	0.19719166	0.5101554	1.9579682	1.220477	1.8029741
MEOX1	0.0	0.0	2.353003	0.10547629	0.0	0.0	0.07851378	0.0	0.033604693	0.16008492
CSGALNACT2	0.62813133	0.7145238	0.41152343	0.75210834	1.1898736	0.5569489	0.7017694	0.31324756	0.20706554	0.54625696
ADAMDEC1	0.08036988	0.6984838	0.013470354	0.027833436	0.39380607	0.0	0.018403139	0.0	0.0	0.024123296
PHKA2	0.07721151	0.26050848	0.44640383	0.26449552	0.4545157	0.47870854	0.2273048	0.714866	0.36401093	0.57905865
CARD11	0.0	0.0	0.048840348	0.0055666137	0.73557764	0.0	0.53487086	0.0	0.037917867	0.33230412
RSL24D1	1.7148793	2.124362	2.237561	2.2049944	2.4569867	0.87596625	1.4441285	1.7762344	1.7061604	3.3640203
CALML4	0.091184005	0.032580473	0.6906697	0.13390726	0.0	0.21683913	0.1631145	0.107021295	0.2050383	0.32027274
TSSC1	0.08398412	0.33755097	0.44952628	0.19507656	1.6683521	0.10948278	0.28865585	0.0	0.52456635	1.1966594
TMEM45A	0.65160036	0.0	0.29401878	1.0787235	0.45100072	0.09788909	0.002551464	0.0	0.88955295	1.1680427
MPP7	0.16667068	0.055878114	0.42086807	0.4465398	0.4556996	0.24147049	0.46446973	0.21973245	0.7340409	1.0236173
LOC100240734	0.0	0.0	0.0	0.04750545	0.0	0.0	0.015497628	0.0	0.015638003	0.020031316
FAM150B	0.068038166	0.0	0.0	0.023767551	0.0	0.0	0.00808377	0.0	0.0	0.011729081
POU1F1	0.0	0.0	0.0	0.002378169	0.0	0.0	0.0	0.0	0.013609641	0.00037449677
SLC2A13	0.0	0.0	0.1378526	0.10726713	0.108995244	0.12588188	0.012911608	0.0	0.08695939	0.03537219
FBN2	0.0	0.0	0.006377043	0.06341665	0.14273408	0.0	0.006740556	0.0	0.067402095	0.7645755
MIR1276	0.0	0.47941247	0.033123612	0.0048077516	0.0	0.0	0.0064348998	0.0	0.0	0.00423016
ZC3H7A	0.6277255	3.1956153	1.1170485	0.8409914	1.2757201	0.46515256	0.95891726	1.1192093	0.9126115	1.6266997
LAIR2	0.0	0.0	0.011992737	0.0	0.10458151	0.0	0.64452887	0.0	0.0074850703	0.00095017155
LINC00623	0.4913641	0.0	0.11526752	0.5607857	0.7778889	0.7311819	0.70925736	0.0	0.43776572	0.57388145
ST3GAL1	0.28605747	2.418955	1.3999702	0.82870823	0.6962096	1.0665379	1.2254313	0.7434907	0.9545788	1.0629858
LCT	0.014947327	0.0	0.04918831	0.0074132467	0.0	0.0	0.009231569	0.0	0.0072334674	0.016720856
MTRNR2L1	7.704086	6.8577223	6.4210258	7.490372	5.9616203	5.6915703	5.422691	6.8840427	6.034331	6.639074
GEMIN8	1.4113482	2.1678061	1.7348064	1.6772543	1.7138925	1.667909	2.1107771	1.002738	1.8983419	1.4935995
TEKT4P2	0.4338643	0.111447796	1.2371398	1.3491234	0.73352593	0.59642464	0.35205773	0.48345053	0.78398085	0.9789037
KLF16	0.10691474	0.18718718	0.15346463	0.064335585	0.22367592	0.054673962	0.07744702	0.0	0.1222087	0.22963472
HIF3A	0.6597228	0.7020975	1.1177809	0.9444308	0.5680998	0.87105846	1.1337765	0.6470802	0.95143706	0.61248523
LOC158696	0.31411147	0.2158365	0.3904691	0.31939384	0.08268768	0.37739632	0.35021207	0.62169254	0.47950056	0.26738465
MYH16	0.0	0.0	0.0	0.0033373667	0.0	0.0	0.0	0.0	0.01069022	0.07316921
HIST2H4A	0.120731115	0.26407865	0.0	0.12617674	0.22215003	0.0	0.030214261	0.19079864	0.11887217	0.29686725
AQP10	0.06664606	0.0	0.049542684	0.012805424	0.0	0.8656924	0.008338673	0.0	0.004416406	0.023025656
PLA2G2A	0.0	0.0	0.051170606	0.909809	0.0	0.44457647	0.0037946682	0.19898799	0.07966605	0.01627494
FOLH1	0.0	0.0	0.45708165	0.027706962	0.12634005	0.0	0.0027734372	0.0	0.53631866	0.5872579
MAPKAP1	0.16402864	0.0	0.6204184	0.37553555	1.084596	0.29914442	0.36017114	0.9973009	0.5821509	0.9861538
HENMT1	0.0	0.44184762	0.12415092	0.11688129	0.43224213	0.085073076	0.43188125	0.23207968	0.28921416	0.71155065
SPRR2D	0.0	0.0	0.0	0.0057275947	0.0	0.0	0.008670117	0.0	0.18222144	0.2999499
MIR548I2	0.0	0.0	0.0	0.0	0.0	0.0	0.006709173	0.0	0.0	0.0031901086
UBQLN4	0.3336665	0.25881353	0.40075514	0.20236558	0.3653226	0.05000499	0.14070094	0.9201969	0.41615584	0.8304387
LOC91450	0.0	0.33123103	0.0	0.011851379	0.0	0.0	0.0	0.0	0.00688861	0.016857356
HTT-AS1	0.0	0.0	0.0	0.00759934	0.0	0.0	0.0	0.0	0.016090639	0.0
PIAS3	0.59340954	1.1906612	1.5890228	1.5719255	0.51816607	0.9073272	0.34538713	0.83672863	1.099307	2.1717257
MRPL24	0.73358893	0.59666663	1.8737464	1.430471	2.3776543	0.5544551	0.5594264	2.443071	1.5550953	3.2934113
KCNQ5-AS1	0.0	0.0	0.0	0.002428483	0.0	0.0	0.0	0.26072916	0.0	0.009995259
FRRS1L	0.0	0.0	0.0	0.0017182796	0.0	0.0	0.0	0.0	0.0	0.012205412
GREB1	0.91702706	0.97560894	1.0909659	1.0049046	0.777751	1.2394058	1.5537785	0.8743582	1.367582	0.69843364
SLC2A1-AS1	0.0	0.0	0.017266825	0.016955743	0.0	0.0	0.023378989	0.0	0.06441293	0.46278134
NUP62CL	0.17512904	0.0	0.0	0.003863876	0.0	0.0	0.0	0.0	0.098354004	0.30313364
REEP3	0.8389078	1.323888	1.9104474	1.6164191	1.9421049	0.17968735	0.7413385	0.23680755	1.7211448	1.959916
MRGBP	0.0	0.0	0.13646506	0.09994166	0.39029515	0.0	0.02946312	0.0	0.16561778	0.4473988
MARK1	0.0	0.0	0.15830381	0.2673773	0.0	0.0	0.0	0.06517815	0.19456215	0.6833091
LMBRD1	2.6945832	3.0808048	1.5010463	1.5166107	1.6450737	1.0670977	1.1467885	1.294753	0.9606367	2.131872
PRPF19	0.022498088	0.0	0.19164446	0.057550095	0.38629785	0.10501603	0.051696796	0.06814387	0.15123881	0.28451732
PNMT	0.0	0.0	0.0	0.021176275	0.0	0.22951135	0.0024564725	0.66726893	0.06171689	0.016191397
LDLRAD4	0.14045224	0.33777273	0.28764388	0.23951139	1.3126485	0.6389545	0.7727793	0.0	0.09960825	0.11391691
LOC150197	0.0	0.0	0.021907993	0.006274952	0.0	0.0	0.0	0.0	0.010740824	0.017082965
NXF2	0.0	0.0	0.0	0.002174252	0.0	0.0	0.0008398707	0.0	0.0	0.30296895
SLC25A16	0.083879866	0.25449985	0.32165274	0.14047061	0.0	0.007824584	0.10212272	0.0	0.37241536	0.46369725
EIF2B3	0.37789875	0.21352343	0.79633516	0.66759086	1.779613	0.58408153	0.28484967	2.3630006	0.84363395	2.0865574
RPA2	1.038036	1.6903138	1.1211176	0.93112844	2.6568615	0.66997164	0.96039116	1.9474907	1.247855	2.1521795
PAK6	0.033436235	0.0	0.012118892	0.0063468027	0.0	0.0	0.017548777	0.0	0.40487736	0.9628552
SEMA3E	0.052208338	0.014978961	0.2572313	0.09864127	0.10241859	0.118947916	0.14633404	0.02506504	0.3923649	0.04599464
MXD4	0.44789824	0.13603128	0.6511639	0.53457916	1.006125	0.19050956	0.46308678	0.2967358	0.39460772	0.50382483
TNFSF10	0.925258	0.07580046	3.1263416	0.82591796	1.7138203	2.815116	0.7111596	0.0	2.9504707	3.8306432
SMARCB1	1.3595248	0.15561773	1.7983986	1.4900687	2.2230883	0.67876786	0.89866453	1.6340445	1.5449729	3.387788
DTX3L	1.4186094	1.9928722	2.198241	1.9166263	2.0863407	1.9738103	1.9665364	1.3352153	2.423669	2.761303
PLA2G4E	0.5405568	0.8898915	0.66858864	0.54585445	0.45655358	0.77299476	1.0336941	0.54397124	1.0500083	0.6018319
PPAP2A	0.010382625	0.26467156	3.156639	2.2973714	0.45843887	2.0653133	0.45969784	0.7714975	0.95026034	1.1128861
ULK1	0.4444561	0.0	0.56261736	0.37537277	0.59705347	0.015806228	0.14976966	0.47453633	0.41237795	0.9687798
TAS1R3	0.9076776	0.0	0.0	0.0057760146	0.0	0.0	0.017485438	0.0	0.0	0.023283746
SLC2A3	0.4620323	0.5502263	4.196961	2.6223836	4.411507	5.4302235	3.523446	0.033225134	0.4703059	0.6035297
ARID3A	0.39353183	0.7267361	0.037376966	0.050250877	0.29433247	0.03987983	0.04328889	0.0	0.073853046	0.16944335
WDR43	0.9978974	0.4512399	1.7678478	1.2409259	1.6194597	1.0474422	1.0458853	1.4968898	2.8340027	3.743029
GNG5	3.0892088	5.1844425	4.6439624	2.7252471	5.3064885	2.3940535	1.3140482	4.3181295	3.6209471	4.6868577
ACOX1	0.93333364	1.189878	1.2141142	0.9680478	1.551856	0.76906365	0.81674945	1.6604369	1.5466584	1.5211713
FOPNL	0.57524824	0.52081454	1.055402	0.9709312	1.9043703	1.2434565	1.113448	1.3720754	1.5257376	2.7195876
SNHG11	0.39824212	0.35327157	0.8468678	0.4883897	0.5386069	0.1136071	0.05391022	0.6261862	0.4551956	1.3271618
