	B cell	Dendritic	Endothelial	Fibroblast	Macrophage	Mast	T cell	myocyte	other	tumor
EVL	0.027083939	0.0	1.1961558	0.17097057	1.039909	0.0	2.7127376	0.0	0.5174036	0.33600247
LNX1	0.0	0.0	0.487401	0.11748569	0.0	0.12659979	0.051652588	0.55126554	0.29103026	0.88925076
GUSBP4	0.0	0.0	0.15064399	0.29476812	0.028785536	0.36088848	0.099937394	0.0	0.18725273	0.3664813
LOC100505812	0.8043735	0.6283312	1.0106031	0.52498525	0.7045403	0.97140235	1.1505445	0.46471104	0.91691583	0.43608683
CFD	0.0	0.37573016	0.27750453	1.5812005	2.1205153	0.026166728	0.10110506	0.2868056	0.5135866	1.5507882
PYCARD	0.80345684	0.0	1.1693105	0.5215765	5.083722	1.2294347	0.43687186	0.41085577	1.3140376	3.9023845
MYBPC2	0.0	0.0	0.0	0.0042216596	0.36554974	0.0	0.015669351	4.1278	0.02744644	0.0028604914
LINC00526	0.0	0.0	0.09554522	0.1216842	0.0	0.100211896	0.07619214	0.0	0.056620233	0.40486604
ENPP3	0.0	0.0	0.024568623	0.00053189136	0.0	1.9532801	0.0107645	0.0	0.13490449	0.005112829
MIR4517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006715227
ACSL4	0.11507098	1.1096302	0.72024167	0.7614344	1.4021076	3.9249456	0.30399314	0.5633993	0.6586695	1.136452
TMEM176B	0.20001668	3.8274758	0.21299833	1.2604731	2.8680894	4.0148225	0.0042239395	0.0	0.20087212	0.19120872
RGPD6	0.56001335	1.0672474	1.1168002	0.81568503	0.1915134	0.58113456	0.4960479	0.07757865	0.8695376	0.6500215
SOX2	0.0	0.0	0.0	0.0041558496	0.05286704	0.0	0.00052572036	0.0	0.30844945	1.0593792
SCO1	0.5143422	0.58991563	0.4039105	0.37803197	1.5780323	0.10471832	0.23106787	1.3811882	0.6380601	1.5149897
LINC00592	0.0	0.0	0.0	0.0	0.0	0.07727805	0.0	0.0	0.046518575	0.024918385
COMT	0.8370556	1.5579212	2.7012634	2.0964139	4.3612356	1.4511381	0.57103795	3.0880523	2.624345	4.6690426
AOC2	0.0	0.025756953	0.14510746	0.033910625	0.08351784	0.0	0.0031853914	0.0	0.028285347	0.08794695
AMER1	0.0	0.009812855	0.120074496	0.090517364	0.0	0.0	0.012340654	0.015428663	0.021917298	0.1640326
PDLIM5	1.8660413	3.006303	3.2546725	3.1491063	2.578019	2.0710201	2.4482741	4.092257	3.0790875	3.211183
KCP	0.38810813	0.08439444	0.09624532	0.09766585	0.07432533	0.05769234	0.18331772	0.14814058	0.24162894	0.17502509
SPHK2	0.15636009	0.7122587	0.3647423	0.3067418	0.9005405	0.0	0.17900553	0.0	0.29024127	0.58040893
NXPH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009220715	0.011066879
GPR108	1.6597003	1.105173	2.3503232	1.0503478	2.1240525	1.1441563	1.2040116	0.31504795	1.4882874	2.1887696
PCDHA6	0.0	0.0	0.0	0.020750329	0.0	0.0	0.002394617	0.0	0.0	0.0055176583
LOC283731	0.24797252	0.27678227	0.43549928	0.30791545	0.21649903	0.37949714	0.6121357	0.34630185	0.5905006	0.21254878
EFCAB11	0.23902059	0.0	0.04278692	0.06526236	0.64975744	0.12339575	0.027786251	0.0	0.0496517	0.6926482
TMEM54	0.0	0.0	0.23401068	0.28732547	0.0	0.0	0.0	0.0	0.47421598	1.4050307
LETMD1	0.66373205	0.6875235	0.5927576	0.7904105	0.3701032	0.2314444	0.26761106	1.114655	0.5926513	1.2004966
SLC6A17	0.0	0.017823597	0.0	0.036004506	0.1004622	0.012194923	0.014680252	0.0	0.021459872	0.009719452
KRT75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09983526	0.15392102	0.5176748
STT3B	0.76371574	0.5722208	0.76253116	0.29843432	1.4760747	0.44449612	0.45784527	0.18806995	0.57525206	1.0227327
C8orf82	0.0	0.0	0.029437473	0.051021546	0.25169536	0.0	0.019780025	0.6794661	0.11751277	0.24726327
CD3EAP	0.74204195	1.1886995	1.3608555	0.99962485	0.85236984	0.9944941	1.239231	0.9091662	1.4447916	1.5087024
LOC339975	0.025811812	0.030536365	0.016383613	0.044684116	0.025684016	0.043890063	0.086726256	0.051236775	0.06587266	0.034256417
TMEM63A	0.23958245	0.4728031	0.23873965	0.61370224	0.23047227	0.21847962	0.40568957	0.0	0.8142273	1.0234542
FAM212A	0.0	0.0	0.5841658	0.14219575	0.0	0.53986585	0.019998714	0.0	0.24421988	0.79500204
DUSP13	0.0	0.0	0.0	0.06379782	0.0	0.0	0.0009935192	3.929605	0.0	0.019661877
CD1C	0.0	0.0	0.0	0.010024809	1.7663463	0.0	0.0	0.0	0.04426804	0.0
PITPNM1	0.045842227	0.25170818	0.059901033	0.22477554	0.79270416	0.1156519	0.23193231	0.3705884	0.20509939	0.521643
TRIM68	0.33446938	0.5427267	0.4365276	0.42566478	1.0512938	0.50832087	0.5485859	0.07685329	0.5590772	0.6188037
MCTP1	0.014266006	0.28413284	3.1734998	0.053218864	1.8272846	1.3318257	0.036954243	0.0	0.2871717	0.51322037
UCK2	0.18899824	0.3410666	1.5672526	0.3128468	0.93044055	0.22345169	0.22179821	1.3187786	1.1473173	2.0481439
ABHD1	0.0	0.18382771	0.058413304	0.014857356	0.0	0.0	0.010920153	0.0	0.025227265	0.07093459
RNASEH1	0.55095565	0.9356854	0.87052697	0.7089919	1.7222275	0.311966	0.31606194	1.5599253	0.6734376	1.9403591
FAM50A	0.92797756	1.8691504	1.3633125	1.4002495	1.4996185	1.3687435	0.5130854	2.3795216	0.84596646	1.6532742
WLS	0.0	0.30354843	1.2997419	1.13273	0.530301	0.053037092	0.01730299	0.0	1.040112	1.65832
AGPAT9	0.027231159	0.0	0.14212424	0.037656553	0.9919371	0.7742738	0.10530251	1.0126786	0.037579928	1.6650339
PCP2	0.0	0.30141374	0.0	0.00425754	0.0	0.093747176	0.018072316	0.0	0.03848512	0.038144108
OR52H1	0.0	0.0	0.062024344	0.008125371	0.25339139	0.0	0.002491813	0.0	0.0	0.0
RBP5	0.0	0.0	0.34842226	0.22616023	0.28034434	0.0	0.0024717494	0.0	0.018069642	0.06784193
HYAL3	0.10815438	0.41596252	0.2808808	0.047568318	0.0	0.9213435	0.05357128	0.35883513	0.17588685	0.2675553
SMNDC1	0.36015555	0.7130529	0.82403415	0.6447591	1.2821366	0.724693	0.4683201	0.5679047	0.6513695	1.4781897
CLPB	0.39248693	0.7230904	0.37898344	0.2190856	1.220624	0.38405362	0.08011637	0.9457052	0.2091014	0.78129196
DONSON	0.18264027	0.0	0.1486335	0.23210818	0.36849222	0.10024842	0.15279564	0.24235308	0.31525055	0.40459183
BARHL2	0.0	0.0	0.0	0.0	0.0	0.0	0.01123045	0.0	0.0	0.0029785729
SLC30A9	0.6379458	0.0	1.0853394	1.0494795	2.0823734	0.79123944	0.55287087	1.3104451	1.0707833	2.203359
ZFP92	0.0	0.0	0.0	0.0012380305	0.0	0.0	0.0020365876	0.0	0.0	0.00659356
TMPRSS11B	0.08651809	0.080183186	0.18490887	0.17039065	0.050720572	0.16569321	0.28750128	0.2743271	0.38681528	0.12724206
E2F8	0.0	0.0	0.16853584	0.019100424	0.0	0.019152248	0.036705706	0.10033884	0.049255505	0.18541715
LINC00552	0.0	0.0	0.0	0.009527841	0.0	0.0	0.0	0.0	0.0	0.004762421
CCDC25	0.250269	0.0	1.4801278	0.71444356	1.0366979	0.2019148	0.32222113	0.5208936	0.68109477	1.6021898
TSPAN11	0.0	0.0	0.2621362	0.29510304	0.17099695	0.01933961	0.0005978676	0.0	0.16289966	0.0315109
OTUD1	0.9920204	0.7592494	0.15433802	0.13353783	0.19619375	0.0	0.08849715	0.32729924	0.3059208	0.42985326
YIF1B	0.35380924	0.99993145	1.2580467	0.35287818	3.8058937	0.25353777	0.58219033	0.5597684	1.0721923	2.8029664
LINC00643	0.13060743	0.037768915	0.059210587	0.058267497	0.13450637	0.016246133	0.106817275	0.28405365	0.10474799	0.05553954
KRT18P55	0.029095612	0.06253901	0.10730917	0.09197765	0.08178029	0.0	0.1803014	0.0	0.07566499	0.119061194
OR1L6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20268708	0.0	0.0033894116
FLJ30403	0.6064671	1.0234939	1.029784	0.807733	0.38454786	1.049217	1.3806189	0.43889338	1.3276649	0.6087109
HPN	0.0	0.0	0.0	0.0005609619	0.0	0.0	0.0012936769	0.0	0.020834401	0.09424186
NBN	0.7119735	1.5975877	0.71348614	0.8733739	2.8258073	1.1073974	0.49665216	1.1670225	0.65136546	1.992931
OCLM	0.45656437	0.0869552	0.15821955	0.2867258	0.0	0.0	0.13333078	0.7349862	0.29857662	0.30663866
ZSCAN18	0.0	0.0	0.5325594	0.31060895	0.09208539	0.17282343	0.062111463	0.047550537	0.20296898	0.110415585
ZNF837	0.0	0.0	0.0	0.012301698	0.0	0.0	0.01777852	0.0	0.0	0.03410618
FAN1	0.334502	0.36711547	0.41952643	0.20289259	0.30543023	0.38572025	0.22075766	0.17641127	0.35727766	1.0180613
TSTA3	1.4062953	0.66529644	1.866987	0.7805986	1.2163776	0.9422052	0.7213477	0.2827613	1.9039782	3.5305338
RAC1	1.0834711	3.8016446	3.9401503	2.157155	3.2219942	1.4066799	0.7597671	1.543624	2.7509775	4.112398
MOB2	0.35859722	0.0	1.1435341	0.6424707	1.0705315	0.1796209	0.3237998	0.0	0.56010157	0.90934795
NFE2	0.0	0.0	0.0	0.004019357	0.0	0.808106	0.0	0.0	0.03122841	0.02064406
KLK14	0.0	0.0	0.0	0.0	0.0	0.0	0.009113039	0.0	0.0	0.01836695
ARSF	0.0	0.10463078	0.06720535	0.027112816	0.0	0.03587495	0.062701486	0.0	0.026476644	0.021161463
MAST2	0.0	0.0	0.5661598	0.37634236	0.4307308	0.14552715	0.06789532	2.5531554	0.32529998	0.47412086
AMICA1	0.0	0.51561403	0.008086405	0.012998248	3.7161434	0.025339082	2.164117	0.0	0.011345775	0.0067620724
KLRF2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003455725
GTF2A1	0.51554465	0.81979823	0.2134983	0.3405652	0.56217885	0.32271066	0.12735106	0.18949112	0.14055045	0.35568252
APOBEC4	0.0	0.0	0.039758686	0.008734432	0.11143137	0.0	0.0068884366	0.0	0.0	0.0063386215
AGFG1	0.0	0.0	0.34816387	0.21533473	0.42048484	0.022756677	0.22707035	0.64681727	0.37471068	0.44309536
ATP1A3	0.0	0.0	0.0	0.007027225	0.0	0.1139983	0.09863607	0.0	0.012265457	0.005664383
TC2N	0.0	0.2980952	0.4294295	0.13330229	0.092585936	0.005703551	1.3172632	0.0	0.5949477	0.53286105
PNKP	0.83392304	0.0	0.57678246	0.41555375	1.658294	0.49124864	0.39254102	0.0	0.53993416	1.188487
LOC100129534	0.0	0.0	0.0991914	0.03251082	0.0	0.0	0.0211899	0.0	0.010013846	0.018051405
S100P	0.0	0.1930211	0.079753615	0.010405927	0.0	0.0	0.007193396	0.0	0.38086802	0.14423478
RBFOX3	0.0	0.0	0.0	0.040102202	0.0	0.0	0.00090600096	0.0	0.0	0.025074286
MATR3	1.8271482	2.5941992	2.5199254	2.8150785	3.353825	2.4267282	2.4194536	2.8908641	2.1133413	3.6636114
KRT82	0.0	0.0	0.0	0.0	0.0	0.008109271	0.0	0.0	0.0	0.0024638786
CA13	0.2410439	0.21357942	0.38030863	0.3335299	0.1400456	0.26814744	0.50283444	0.35900968	0.41238195	0.23193102
PROZ	0.0	0.0	0.0	0.005265618	0.0	0.0	0.009269112	0.0	0.0	0.013304451
AASDH	0.10249545	0.21947363	0.115314044	0.26521695	0.35494658	0.09035535	0.08245955	0.583065	0.39528683	0.95964664
SNORD116-19	0.0	0.0	0.0	0.0044216504	0.0	0.0	0.0053797006	0.2158791	0.0	0.011728422
FAM5C	0.0	0.0	0.012300525	0.0	0.0	0.0	0.0	0.0	0.01735077	0.0036692873
DCK	0.0	1.9607357	0.73904145	0.26392823	1.6548957	0.3955107	0.662984	0.0	0.47457662	1.704616
C19orf40	0.4461506	0.56652135	0.6174388	0.38759366	0.38016224	0.29959512	0.6702248	0.47554636	0.702191	0.7232935
DIAPH3-AS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002553915
SLC6A4	0.9561285	1.2056576	0.88471603	0.86349094	0.70144904	0.8498901	1.3959497	1.115214	1.3015699	0.6483557
MID1IP1	0.0	0.08741983	0.13377291	0.3085702	0.37500346	0.30178052	0.12023834	0.72829545	0.32126692	0.34665346
TPSG1	0.0	0.0	0.0	0.04129139	0.0	1.4204873	0.0	0.0	0.0	0.0
TMOD4	0.0	0.0	0.0	0.0015795395	0.0	0.13032623	0.014448661	3.0972612	0.00626874	0.0226081
DOCK2	0.58691204	2.6938257	0.0	0.010489267	2.9351683	1.3512856	1.3463336	0.09777805	0.030295657	0.014112182
TUG1	0.2779267	1.1132882	0.91861176	0.6818117	0.69575876	0.5279387	0.17661044	0.39612734	0.8187694	1.6420411
NUP214	0.533301	0.8085924	1.1396893	0.8070032	1.4850873	0.43307015	0.48465958	1.2755119	0.6198197	1.3052256
GOLM1	0.03470287	0.020130074	1.7359126	0.6022058	0.37136528	0.18375063	0.077327	0.0	1.0041815	0.6638028
DPYSL2	0.060495637	5.6392994	4.9080415	3.780353	4.7078295	1.4840158	0.6916714	0.23792891	1.7277488	1.8808787
LOC100133612	0.19304903	0.30944607	0.15985581	0.21551341	0.12853524	0.22874913	0.3910311	0.027792912	0.35893664	0.13950409
SOX13	0.0	0.0	0.4327274	0.4062037	0.069821835	0.64721066	0.008626911	0.0	0.104065746	0.3891497
SDCCAG8	0.7472777	1.1327627	1.7122405	0.9219008	1.0555152	1.375486	0.3919624	0.30357158	1.078645	2.3774037
KEL	0.0	0.0	0.02392909	0.01967725	0.0	0.0	0.0	0.0	0.01827418	0.028644744
IFT46	0.14572752	0.33682323	0.38130325	0.4615707	0.48907068	0.13109443	0.118249215	0.19683033	0.410814	0.8231574
SYNPO2	0.16201422	1.7478588	0.41812822	2.885403	0.19074479	0.47338632	0.5067642	5.211661	0.69692785	0.58743256
NUP210L	0.0075541222	0.0	0.074058056	0.072988704	0.03844168	0.0	0.01010586	0.030536365	0.0050125774	0.012961568
LOC202781	0.40602022	0.21859156	0.14552966	0.3790288	0.6199429	0.46183243	0.36942297	0.6805102	0.661812	0.5840703
GK	0.39409086	1.1997681	0.11747105	0.27793217	2.6176019	0.21480584	0.6460451	0.39487636	0.23572583	0.22890455
DNAJB1	5.134609	5.063316	5.221348	6.023008	4.444302	5.381041	6.357892	3.629008	4.639364	5.7770295
ALPK3	0.025759349	0.675622	0.53732353	0.25992724	0.0	0.0	0.0014340451	2.075205	0.033395976	0.03739344
CHID1	1.8657329	0.0	1.1179373	1.1530112	1.2542763	0.36514723	0.23883559	0.66942763	1.2523482	2.5406525
IKZF5	0.5837442	0.59883064	0.71783566	0.6470824	0.27871156	0.60996187	0.7014171	0.59800863	0.5151893	1.0172087
CYLC2	0.0	0.04637116	0.0	0.0024686786	0.0	0.0	0.0011821017	0.0	0.0	0.001946867
PPM1J	0.0	0.0	0.079789296	0.04174017	0.337146	0.0	0.008665554	0.3733133	0.12572908	0.40788656
GIMAP8	0.0	0.0	2.295509	0.012105626	0.39233968	0.2039103	0.076440185	0.0	0.06942138	0.01784865
NR2F1	0.0	0.0	0.11015523	0.111813955	0.0	0.0	0.001008925	0.0	0.03156578	0.0088240085
ACAD8	0.6908715	0.0	0.87577957	0.45106778	0.34354955	0.3605311	0.4266133	1.5967689	0.4513686	0.8911152
LOC100507391	0.0	0.0	0.0	0.0	0.0	0.016571345	0.0	0.0	0.0	0.0048596454
FBP2	0.0	0.0	0.0	0.0	0.0	0.0	0.0038581355	0.6150495	0.03932113	0.07816618
GNAI2	0.8642684	1.6100633	3.009613	0.6651645	3.8394146	1.8367146	1.0466377	0.0	0.9752523	1.3533766
METTL8	0.9780812	0.6211194	0.93373793	0.89026266	0.78761894	0.8221823	1.3986334	0.6171419	1.2904992	1.6150235
SLC39A7	1.2482498	0.46550184	0.57518965	0.53145856	0.44481513	0.2859569	0.19177571	0.19778895	0.52780765	1.1809852
FBXO8	0.0	0.101087525	0.3457621	0.47551027	0.052260093	0.19755122	0.19147052	0.0	0.34885758	0.8738891
CAMK1	0.0	0.0	0.34787712	0.36827508	2.1096437	0.6409823	0.19018309	0.15451688	0.12434374	0.09152563
RFC3	0.05968754	0.76206994	0.20682096	0.20206787	0.5146229	0.0	0.056950822	0.36319467	0.2952551	1.0771934
LINC00574	0.3143331	0.6997309	0.5978993	0.48022255	0.38419798	0.5982717	0.9940454	0.594048	0.8441397	0.34715822
FAM129A	0.63757855	1.738626	0.14808504	1.3052268	0.9301274	0.16643418	1.6900644	1.0273939	0.67293966	1.0173817
ILF2	1.9379643	1.8722186	3.7911258	2.3533127	3.4502797	3.312309	1.8727278	3.9138756	2.519495	5.351917
FGFBP3	0.0	0.0	0.046596207	0.022110863	0.1624748	0.0	0.023286255	0.0	0.038886026	0.047326498
PRSS48	0.0	0.0	0.04800326	0.027360262	0.0	0.0	0.0	0.0	0.018964862	0.06839086
MIR3143	0.12768541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013013531
NAPSB	0.0	1.5667052	0.0	0.02449402	3.2087753	0.0	0.047560543	0.0	0.029041009	0.011838624
ZNF506	0.39103925	0.15397082	0.766724	0.51636255	0.12490569	0.68804693	0.7411723	0.07774888	0.65778327	0.4686505
PSMA3	2.23028	2.9014444	3.1786566	2.1564116	3.8715518	1.3767594	1.4126275	2.6991515	2.8014889	5.208714
NOM1	0.43466055	0.7683712	0.64642596	0.42770526	0.6713258	0.33450818	0.734975	0.59677464	0.9395128	0.6941793
ASCC3	0.73592645	0.5198799	1.0728909	0.7261139	1.2022787	0.35306826	0.5565536	0.33769962	0.69242156	1.5750736
ZYG11A	0.68363416	0.8785024	0.81175756	0.69691324	0.50749093	0.7252679	1.2214735	0.69341135	1.0820342	0.53509593
SOX21	0.0	0.0	0.0	0.0016933539	0.0	0.0	0.0	0.0	0.004312592	0.070329286
LYRM1	0.4511613	0.81520534	0.78022784	0.6668106	0.7142077	0.25216264	0.30454025	2.090777	0.52705324	1.1401438
DEFB1	0.0	0.0	0.0	0.03641984	0.0	0.0	0.0	0.0	1.964133	0.32245886
DNAJC22	0.88435155	1.2059216	0.954396	0.995627	0.6079492	1.1861447	1.6744626	0.56696147	1.5561386	0.7675158
LOC100499227	0.0	0.0	0.0	0.009752031	0.0	0.0	0.0	0.0	0.038417988	0.062057056
FAM46B	0.0	0.0	0.0	0.18493229	0.0	0.0	0.001090804	0.0	0.23113956	0.35470048
TMEM18	0.39375085	0.29981884	0.7835928	0.83438027	1.4243323	0.43998775	0.22933373	0.6605383	0.7189701	1.6823622
ARHGAP30	0.9462015	1.6570805	0.0	0.09937834	2.121226	0.4795185	1.0258279	0.0	0.10828178	0.3756049
TMEM86A	0.1037887	0.0	0.15023486	0.045455378	0.946452	0.108221985	0.0	0.2832591	0.031588294	0.068164766
EPHA2	0.111457504	0.0	0.8768942	0.41721815	0.0	0.0	0.0025808518	0.0	0.7922132	1.0566266
LINC00086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021750525	0.008327238
TCHH	0.0	0.28118432	0.0	0.0058285184	0.20353763	0.009021478	0.0	0.0	0.053659134	0.13610375
LOC100126784	0.0	0.0	0.40906698	0.36210823	0.0	0.0	0.0076383585	0.0	0.05625363	0.022506298
CYP3A7-CYP3AP1	0.0	0.0	0.0	0.0063857827	0.0	0.0	0.0	0.0	0.0	0.0013903365
C3orf30	0.0	0.0	0.028844267	0.0073531875	0.0	0.0	0.01797714	0.0	0.0	0.0042981044
PAIP2	2.9473503	3.6317697	4.5423613	3.3145015	4.545882	2.2973542	3.299606	2.9770606	2.9871058	4.7977905
CYP2U1	0.0	0.1561315	0.19589439	0.21944965	0.27884328	0.0	0.016662247	0.0	0.012528964	0.07611648
ZNF879	0.0	0.0	0.0	0.0679187	0.0	0.0	0.0038199052	0.0	0.025659226	0.09846949
SARS2	0.111038566	0.5305942	0.22815093	0.17036025	1.0695809	0.15671837	0.17721462	0.0	0.7924137	1.4820694
ZCWPW1	0.106032126	0.19350319	0.060397822	0.087006606	0.799885	0.11608562	0.054091666	0.0	0.11814972	0.17069064
SAMD12	0.24192342	0.13648789	0.3069825	0.038350992	0.52482784	0.0471603	0.16455959	0.0	1.4976478	1.6952703
KIAA1430	0.23864824	0.0	0.91628474	0.89918184	0.62549675	0.83108604	0.41103366	0.5752256	0.88050294	1.8640649
SNRNP70	1.5764301	0.3127803	0.90322053	0.68448675	0.7185609	0.17505047	0.35713053	0.7024923	0.6194575	0.9001793
ACAT1	1.5626789	0.040116332	2.0876307	1.0743809	1.5462987	0.12565441	0.5044305	1.6575166	1.2663455	1.8395963
MEOX1	0.0	0.0	1.8704202	0.07312041	0.0	0.0	0.07618643	0.0	0.020204734	0.15844788
CSGALNACT2	0.51464635	0.7591815	0.5410277	0.6546826	1.4322374	0.59948236	0.7103167	0.37198147	0.23496398	0.5588389
ADAMDEC1	0.11188748	0.7421391	0.020140141	0.024172897	0.4601617	0.0	0.015473726	0.0	0.0	0.022074945
PHKA2	0.06151484	0.27679026	0.42508116	0.23925908	0.66662306	0.5214011	0.22712475	0.6359781	0.3514374	0.57172877
CARD11	0.0	0.0	0.07302344	0.007404891	0.80148274	0.0	0.5189122	0.0	0.046323307	0.35438582
RSL24D1	1.8518888	2.2571344	2.5678632	2.1228023	2.973459	0.94179326	1.4761684	1.3323954	1.582501	3.3755572
CALML4	0.079624444	0.034616753	0.67227536	0.13799544	0.0	0.26524997	0.1662622	0.12708779	0.1856915	0.31854227
TSSC1	0.0	0.3586479	0.5160926	0.21983849	1.6869491	0.14013796	0.282818	0.0	0.5001342	1.1837658
TMEM45A	0.710569	0.0	0.35880303	0.95151514	0.30877453	0.12529804	0.0027771557	0.0	0.8216708	1.1427991
MPP7	0.19276774	0.059370495	0.45130524	0.41995192	0.342783	0.19815075	0.47478718	0.2609323	0.7874732	1.0641806
LOC100240734	0.0	0.0	0.0	0.05317063	0.0	0.0	0.016868481	0.0	0.0	0.01863588
FAM150B	0.034902293	0.0	0.0	0.025016489	0.0	0.0	0.0087988265	0.0	0.0	0.012002742
POU1F1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016626557	0.0
SLC2A13	0.0	0.0	0.17540936	0.10146023	0.15985969	0.1611288	0.014053715	0.0	0.06971518	0.03382251
FBN2	0.0	0.0	0.009534609	0.053708985	0.20060796	0.0	0.007336797	0.0	0.082343444	0.7431084
MIR1276	0.0	0.50937575	0.049524624	0.0063954275	0.0	0.0	0.0070041036	0.0	0.0	0.0053179907
ZC3H7A	0.6504529	3.017839	1.0689436	0.83623016	1.6144092	0.59539527	0.93338424	1.0901093	0.9519932	1.6423597
LAIR2	0.0	0.0	0.0	0.0	0.051648673	0.0	0.60647964	0.0	0.009144322	0.0011945183
LINC00623	0.4849528	0.0	0.08745574	0.5468254	0.5309516	0.76674515	0.6810014	0.0	0.41581863	0.5791785
ST3GAL1	0.323883	2.3905444	1.4725555	0.7640015	0.98830694	1.1417766	1.183438	0.6609264	0.89513624	1.0871756
LCT	0.0	0.0	0.07354368	0.0086640995	0.0	0.0	0.003899788	0.0	0.0088369455	0.01771489
MTRNR2L1	7.498938	6.681424	6.6773605	7.4938154	6.1927195	5.6753907	5.4930134	6.930122	5.851689	6.561885
GEMIN8	1.4530634	2.1429336	1.7569313	1.6884096	1.9967312	1.589745	2.1176605	1.0341911	1.9323676	1.5183628
TEKT4P2	0.47913003	0.118413284	1.1605877	1.3820411	0.3319574	0.26361153	0.334944	0.5740975	0.81308234	0.97180027
KLF16	0.08628414	0.19888638	0.17722611	0.06688279	0.32805803	0.06998267	0.08429766	0.0	0.12715931	0.21099797
HIF3A	0.6044715	0.6591793	1.333559	1.0023334	0.57065743	0.85305977	1.1522902	0.72571373	0.9690535	0.61556077
LOC158696	0.26015162	0.22932628	0.3822899	0.31463763	0.08550919	0.3681679	0.35431942	0.66938794	0.49426594	0.25791493
MYH16	0.0	0.0	0.0	0.004439474	0.0	0.0	0.0	0.0	0.013059973	0.06700349
HIST2H4A	0.16807665	0.28058356	0.0	0.12944873	0.32582003	0.0	0.025674056	0.0	0.055098977	0.28966266
AQP10	0.09278177	0.0	0.038131386	0.010868907	0.0	0.97988915	0.009076277	0.0	0.0053954124	0.020613287
PLA2G2A	0.0	0.0	0.07650751	1.0201416	0.0	0.5690579	0.0041303285	0.23629823	0.09732601	0.020460214
FOLH1	0.0	0.0	0.4164507	0.015042665	0.18529874	0.0	0.0030187638	0.0	0.5116784	0.59685075
MAPKAP1	0.13056974	0.0	0.6818934	0.4182494	1.0331327	0.38290486	0.37171137	1.1842948	0.6353513	0.99184674
HENMT1	0.0	0.4694631	0.1286416	0.09638539	0.6339551	0.108893536	0.4202092	0.27559462	0.29712003	0.73353773
SPRR2D	0.0	0.0	0.0	0.0029663537	0.0	0.0	0.009437039	0.0	0.14084919	0.2895758
MIR548I2	0.0	0.0	0.0	0.0	0.0	0.0	0.007302638	0.0	0.0	0.004010479
UBQLN4	0.37438843	0.27498937	0.43371153	0.19143365	0.28680232	0.06400639	0.12696269	1.0927337	0.45179	0.8544247
LOC91450	0.0	0.35193297	0.0	0.014298454	0.0	0.0	0.0	0.0	0.008415641	0.017294405
HTT-AS1	0.0	0.0	0.0	0.010108889	0.0	0.0	0.0	0.0	0.0	0.0
PIAS3	0.5756056	0.97073007	1.467412	1.5889299	0.647304	0.90095603	0.34264335	0.8120697	1.1753259	2.2147498
MRPL24	0.81926006	0.63395834	1.8153802	1.3664855	2.4778678	0.45833904	0.57989496	2.1919808	1.7323043	3.3220174
KCNQ5-AS1	0.0	0.0	0.0	0.003230447	0.0	0.0	0.0	0.30961588	0.0	0.012565647
FRRS1L	0.0	0.0	0.0	0.0022857115	0.0	0.0	0.0	0.0	0.0	0.015344163
GREB1	0.9326238	0.9165018	1.0835289	1.0163416	0.7677443	1.1945293	1.5549121	0.9047976	1.412272	0.7079223
SLC2A1-AS1	0.0	0.0	0.0	0.014935536	0.0	0.0	0.023010239	0.0	0.07100571	0.4864363
NUP62CL	0.13142857	0.0	0.0	0.005139854	0.0	0.0	0.0	0.0	0.120156616	0.30435216
REEP3	0.8066965	1.406631	1.8679024	1.589139	1.9195117	0.177518	0.7439797	0.079360574	1.7511802	1.9531319
MRGBP	0.0	0.0	0.10028359	0.11273257	0.5724329	0.0	0.032069303	0.0	0.20233108	0.45157912
MARK1	0.0	0.0	0.13557826	0.29519337	0.0	0.0	0.0	0.0	0.1791968	0.6694895
LMBRD1	2.7374263	3.273355	1.645571	1.4934336	1.711075	1.0898381	1.1321397	1.2238336	0.97920907	2.0945237
PRPF19	0.0	0.0	0.23174344	0.04438984	0.45526454	0.13442051	0.0461929	0.080920845	0.117881246	0.28358936
PNMT	0.0	0.0	0.0	0.009637236	0.0	0.29377455	0.0026737617	0.7923818	0.075397976	0.020355187
LDLRAD4	0.10651027	0.35888353	0.199909	0.252385	0.7842117	0.5950606	0.7797555	0.0	0.121688895	0.1100202
LOC150197	0.0	0.0	0.03275564	0.0	0.0	0.0	0.0	0.0	0.013121795	0.018018883
NXF2	0.0	0.0	0.0	0.0028922607	0.0	0.0	0.00091416214	0.0	0.0	0.32916358
SLC25A16	0.116773926	0.2704061	0.473307	0.13980521	0.0	0.010015467	0.10886161	0.0	0.34698203	0.47428948
EIF2B3	0.5260944	0.22686864	0.9308783	0.59501135	1.8640566	0.47030938	0.291279	2.163303	0.93702507	2.126466
